"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"978","(0.419,0.54]",0.114503729478932,0.0301963962623645,0.435501713895113,1.14503729478933,0.114560380274859,"5","avgtrf","cils","tuned"
"979","(0.54,0.722]",0.168829603854401,0.047693971543539,0.493938410849789,1.68829603854401,0.193821983182851,"5","avgtrf","cils","tuned"
"980","(0.722,1]",0.320992541042135,0.116208012376033,0.635822700195223,3.20992541042135,0.620024950294407,"5","avgtrf","cils","tuned"
"981","[0,0.38]",0.0500746790036873,0.0101531261740072,0.345550546663908,0.550821469040561,0.0569804759691966,"6","avgtrf","cils","tuned"
"982","(0.38,0.527]",0.128794491066911,0.0202411835048127,0.465953597292901,1.28794491066911,0.139459885608158,"6","avgtrf","cils","tuned"
"983","(0.527,0.756]",0.173964766516232,0.0300808428843677,0.517593388197953,1.73964766516232,0.230205505735763,"6","avgtrf","cils","tuned"
"984","(0.756,1]",0.3421585955128,0.133774897585253,0.647915322846724,3.421585955128,0.647726096096802,"6","avgtrf","cils","tuned"
"985","[0,0.363]",0.463768934394113,0.287795659917626,0.660069888645916,5.10145827833525,0.0422742777786998,"1","avg","ci","tuned"
"986","(0.363,0.476]",0.482102335234475,0.265018365309174,0.709516098676993,4.82102335234475,0.103188583122929,"1","avg","ci","tuned"
"987","(0.476,0.622]",0.458725066879512,0.271026639458414,0.672220944716169,4.58725066879512,0.155057902938939,"1","avg","ci","tuned"
"988","(0.622,1]",0.615693436719155,0.346276881035955,0.812243407158759,6.15693436719155,0.594143597594711,"1","avg","ci","tuned"
"989","[0,0.429]",0.0844830070097021,0.0133684924805513,0.391670697253919,0.929313077106724,0.0509415165574795,"2","avg","ci","tuned"
"990","(0.429,0.506]",0.112185455861209,0.0117759041124123,0.451394922526094,1.12185455861209,0.12265057290216,"2","avg","ci","tuned"
"991","(0.506,0.646]",0.238672007920284,0.0595657434030581,0.578169768912401,2.38672007920284,0.172275629060403,"2","avg","ci","tuned"
"992","(0.646,1]",0.372877895174501,0.135950500510031,0.687178395253098,3.72877895174501,0.600566572715722,"2","avg","ci","tuned"
"993","[0,0.385]",0.160545442264802,0.0603849064054644,0.453973877933484,1.76599986491282,0.0526075254430851,"3","avg","ci","tuned"
"994","(0.385,0.559]",0.172516670043846,0.0211819746206492,0.523844689306312,1.72516670043846,0.126710339902159,"3","avg","ci","tuned"
"995","(0.559,0.731]",0.266666666666667,0.076676232845642,0.599359173397585,2.66666666666667,0.201736451194479,"3","avg","ci","tuned"
"996","(0.731,1]",0.434216676798205,0.196040742961067,0.71286008756989,4.34216676798205,0.627633636735405,"3","avg","ci","tuned"
"997","[0,0.481]",0.123630114439096,0.0230181025421281,0.437254932231619,1.35993125883006,0.0778665367806119,"4","avg","ci","tuned"
"998","(0.481,0.489]",0.231213774497627,0.0485415906715923,0.577051208635454,2.31213774497627,0.159010091064042,"4","avg","ci","tuned"
"999","(0.489,0.515]",0.294512737245989,0.0953013636610999,0.619248686159862,2.94512737245989,0.167604971577537,"4","avg","ci","tuned"
"1000","(0.515,1]",0.421613695706711,0.158730545043673,0.731467793530516,4.21613695706711,0.586461417294107,"4","avg","ci","tuned"
"1001","[0,0.347]",0.0665732662487459,0.0100736417614604,0.368558375721386,0.732305928736205,0.0359943872070874,"5","avg","ci","tuned"
"1002","(0.347,0.388]",0.112851143635126,0.0306578552886362,0.432942300222809,1.12851143635126,0.0932014205422099,"5","avg","ci","tuned"
"1003","(0.388,0.543]",0.217654726871713,0.0916348604240466,0.518418803830304,2.17654726871713,0.163215702249436,"5","avg","ci","tuned"
"1004","(0.543,1]",0.312930203286207,0.103735067550927,0.637179958103222,3.12930203286207,0.606008668914313,"5","avg","ci","tuned"
"1005","[0,0.438]",0.0547672092093522,0.00784081699745445,0.354569687217218,0.602439301302874,0.0586245620029189,"6","avg","ci","tuned"
"1006","(0.438,0.605]",0.0598373799131417,0.0100402797792101,0.380624334595641,0.598373799131417,0.149838707301354,"6","avg","ci","tuned"
"1007","(0.605,0.751]",0.173495953420192,0.0373764260018474,0.510397715363535,1.73495953420192,0.230901684454931,"6","avg","ci","tuned"
"1008","(0.751,1]",0.406422736536379,0.162604159640218,0.709078748224863,4.06422736536379,0.639687539156496,"6","avg","ci","tuned"
"1009","[0,0.363]",0.460662706530384,0.286064461566446,0.657334995432115,5.06728977183423,0.0420801573100805,"1","avgll","ci","tuned"
"1010","(0.363,0.476]",0.487950151586595,0.266916519126222,0.715712956262641,4.87950151586595,0.10283454084944,"1","avgll","ci","tuned"
"1011","(0.476,0.622]",0.455320871229982,0.270928215556974,0.667713368100498,4.55320871229982,0.153595590124959,"1","avgll","ci","tuned"
"1012","(0.622,1]",0.616666666666667,0.346319782266234,0.813597375988189,6.16666666666667,0.5928412065856,"1","avgll","ci","tuned"
"1013","[0,0.429]",0.0777463621298077,0.0122572520640055,0.383128050292092,0.855209983427885,0.0514434083111256,"2","avgll","ci","tuned"
"1014","(0.429,0.506]",0.115402350483389,0.0122944753047244,0.455351598142659,1.15402350483389,0.123065200288758,"2","avgll","ci","tuned"
"1015","(0.506,0.646]",0.237382705240996,0.0598088868359363,0.576259238957921,2.37382705240996,0.17046092063533,"2","avgll","ci","tuned"
"1016","(0.646,1]",0.378360612599493,0.137919896820339,0.692662548947084,3.78360612599493,0.598839128657697,"2","avgll","ci","tuned"
"1017","[0,0.385]",0.160122179793473,0.0568696435266212,0.456761092467575,1.7613439777282,0.0534675892511246,"3","avgll","ci","tuned"
"1018","(0.385,0.559]",0.18394148706031,0.0293947006958556,0.531863846428867,1.8394148706031,0.128123632504463,"3","avgll","ci","tuned"
"1019","(0.559,0.731]",0.262936660894652,0.0740530669709914,0.596850828220762,2.62936660894652,0.207162492688643,"3","avgll","ci","tuned"
"1020","(0.731,1]",0.426987454272218,0.189180056210443,0.709618189894103,4.26987454272218,0.632506449435305,"3","avgll","ci","tuned"
"1021","[0,0.481]",0.124478243644407,0.0231008829850032,0.438324176429273,1.36926068008848,0.0784734128574496,"4","avgll","ci","tuned"
"1022","(0.481,0.489]",0.228509859954259,0.0484278452540843,0.573472053672999,2.28509859954259,0.160125675358647,"4","avgll","ci","tuned"
"1023","(0.489,0.515]",0.296473533331833,0.0960949147877305,0.62114053502138,2.96473533331833,0.168500702017185,"4","avgll","ci","tuned"
"1024","(0.515,1]",0.421423872038393,0.157919327927788,0.732006476999016,4.21423872038393,0.586848439515987,"4","avgll","ci","tuned"
"1025","[0,0.347]",0.0738302272519943,0.013722804979407,0.37535209711501,0.812132499771937,0.0393315848438736,"5","avgll","ci","tuned"
"1026","(0.347,0.388]",0.108861914387352,0.0292311713300844,0.428880517767826,1.08861914387352,0.0997283524216678,"5","avgll","ci","tuned"
"1027","(0.388,0.543]",0.211949230133712,0.0871393008006594,0.514945622895021,2.11949230133712,0.164457616183214,"5","avgll","ci","tuned"
"1028","(0.543,1]",0.314642272168409,0.105408541103334,0.637950989792718,3.14642272168409,0.60406084860542,"5","avgll","ci","tuned"
"1029","[0,0.438]",0.058346883933738,0.00924477638730107,0.358235833814745,0.641815723271117,0.0587948475448934,"6","avgll","ci","tuned"
"1030","(0.438,0.605]",0.0572122851152588,0.0094620060019221,0.37756772150457,0.572122851152588,0.149125328916708,"6","avgll","ci","tuned"
"1031","(0.605,0.751]",0.176121048218075,0.0376567770708403,0.513590146044892,1.76121048218074,0.22895534786721,"6","avgll","ci","tuned"
"1032","(0.751,1]",0.402485094339555,0.160479469572706,0.705707883561768,4.02485094339555,0.638624866495396,"6","avgll","ci","tuned"
"1033","[0,0.363]",0.463437173258387,0.287266090301017,0.66010816512437,5.09780890584225,0.0449336616850761,"1","avgtrf","ci","tuned"
"1034","(0.363,0.476]",0.481767032875587,0.266999652170937,0.70720638348397,4.81767032875587,0.108039605058659,"1","avgtrf","ci","tuned"
"1035","(0.476,0.622]",0.461962137857164,0.272059891830875,0.675554553859578,4.61962137857164,0.159486212865554,"1","avgtrf","ci","tuned"
"1036","(0.622,1]",0.613156605349691,0.343319728110796,0.811737543573016,6.13156605349691,0.596380269491971,"1","avgtrf","ci","tuned"
"1037","[0,0.429]",0.0872943101854584,0.013545845631052,0.395456006276852,0.960237412040042,0.0539327476749827,"2","avgtrf","ci","tuned"
"1038","(0.429,0.506]",0.110833254929581,0.0115583634206807,0.449731659569427,1.10833254929581,0.128944831463895,"2","avgtrf","ci","tuned"
"1039","(0.506,0.646]",0.240916410971875,0.060913529209132,0.579906074926455,2.40916410971875,0.1780645534521,"2","avgtrf","ci","tuned"
"1040","(0.646,1]",0.368893259561206,0.133850723698687,0.683778013828152,3.68893259561206,0.603052469663188,"2","avgtrf","ci","tuned"
"1041","[0,0.385]",0.158807355481528,0.0591875990148551,0.452658916334706,1.7468809102968,0.0528741120556691,"3","avgtrf","ci","tuned"
"1042","(0.385,0.559]",0.174035881650566,0.0220814534174474,0.525087057826982,1.74035881650566,0.127037450305648,"3","avgtrf","ci","tuned"
"1043","(0.559,0.731]",0.266071673671627,0.076096605920642,0.599122292124709,2.66071673671627,0.201189145675378,"3","avgtrf","ci","tuned"
"1044","(0.731,1]",0.435204353648127,0.196383478589064,0.713847136990689,4.35204353648127,0.627025807425399,"3","avgtrf","ci","tuned"
"1045","[0,0.481]",0.123325258935297,0.0229883475549642,0.436870598127194,1.35657784828827,0.0776400461069399,"4","avgtrf","ci","tuned"
"1046","(0.481,0.489]",0.232145136447608,0.0485734558610233,0.578291230354411,2.32145136447608,0.158595948294911,"4","avgtrf","ci","tuned"
"1047","(0.489,0.515]",0.293767393925076,0.094985979547101,0.618542627527439,2.93767393925076,0.167278617259829,"4","avgtrf","ci","tuned"
"1048","(0.515,1]",0.421763018131823,0.159068542057257,0.731340817993975,4.21763018131823,0.586322715071858,"4","avgtrf","ci","tuned"
"1049","[0,0.347]",0.0735383725149947,0.0134481334728434,0.375178104454482,0.808922097664941,0.0398849804814261,"5","avgtrf","ci","tuned"
"1050","(0.347,0.388]",0.119720657786461,0.0346582947335034,0.438561277906661,1.19720657786461,0.101739811732232,"5","avgtrf","ci","tuned"
"1051","(0.388,0.543]",0.199260697279955,0.0805637517162267,0.503833797462633,1.99260697279955,0.172839423647758,"5","avgtrf","ci","tuned"
"1052","(0.543,1]",0.316793101833756,0.105351879361586,0.640907404771409,3.16793101833756,0.610984592396952,"5","avgtrf","ci","tuned"
"1053","[0,0.438]",0.0600406703273315,0.00990908459817856,0.359970535904158,0.660447373600647,0.05887542116016,"6","avgtrf","ci","tuned"
"1054","(0.438,0.605]",0.0559701750932902,0.00918838553884763,0.376121430971839,0.559701750932902,0.148787781319669,"6","avgtrf","ci","tuned"
"1055","(0.605,0.751]",0.177363158240043,0.0377894301364539,0.515100701072067,1.77363158240043,0.228034404294551,"6","avgtrf","ci","tuned"
"1056","(0.751,1]",0.400621929306602,0.159474134897341,0.704112899340967,4.00621929306602,0.638122044135042,"6","avgtrf","ci","tuned"
"1057","[0,0.274]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","avg","sics","tuned"
"1058","(0.274,0.377]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","avg","sics","tuned"
"1059","(0.377,0.575]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","avg","sics","tuned"
"1060","(0.575,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","avg","sics","tuned"
"1061","[0,0.384]",0.111470343802271,0.0169563748029938,0.426294537196325,1.22617378182498,0.0549942913031711,"2","avg","sics","tuned"
"1062","(0.384,0.471]",0.238355785137492,0.0513556960156706,0.583692514408214,2.38355785137492,0.128972149225275,"2","avg","sics","tuned"
"1063","(0.471,0.781]",0.150445992580336,0.0431003443253696,0.472247569843603,1.50445992580336,0.228430337767726,"2","avg","sics","tuned"
"1064","(0.781,1]",0.305247510766339,0.10215418377078,0.628155394440547,3.05247510766339,0.654452479845623,"2","avg","sics","tuned"
"1065","[0,0.408]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.0728473825356931,"3","avg","sics","tuned"
"1066","(0.408,0.483]",0.143402621407265,0.0269019561353238,0.479243834866934,1.43402621407265,0.165961840383281,"3","avg","sics","tuned"
"1067","(0.483,0.625]",0.207368914033001,0.0590700206374629,0.535335692987683,2.07368914033001,0.24554519501814,"3","avg","sics","tuned"
"1068","(0.625,1]",0.465895131226401,0.197729958025461,0.753810435779609,4.65895131226401,0.652430737170552,"3","avg","sics","tuned"
"1069","[0,0.531]",0.146440850244704,0.0362889712303057,0.457142061223229,1.61084935269175,0.0790380472915539,"4","avg","sics","tuned"
"1070","(0.531,0.532]",0.370031411010324,0.116989686678744,0.70156406147391,3.70031411010324,0.160326771086767,"4","avg","sics","tuned"
"1071","(0.532,0.534]",0.186658813914086,0.041167242859633,0.524418433478711,1.86658813914086,0.165543020300072,"4","avg","sics","tuned"
"1072","(0.534,1]",0.365558173139749,0.118545421524444,0.693504426359055,3.65558173139749,0.584254296504859,"4","avg","sics","tuned"
"1073","[0,0.314]",0.113098566474846,0.0343958202332212,0.411267678985112,1.24408423122331,0.0716662376928072,"5","avg","sics","tuned"
"1074","(0.314,0.439]",0.191350185917333,0.0507704494404773,0.521677195038294,1.91350185917333,0.160509312566418,"5","avg","sics","tuned"
"1075","(0.439,0.648]",0.134570308337849,0.0455186024181438,0.449076967313325,1.34570308337849,0.21215509109814,"5","avg","sics","tuned"
"1076","(0.648,1]",0.266337749289153,0.0875484977278645,0.589326192825176,2.66337749289153,0.623312016224529,"5","avg","sics","tuned"
"1077","[0,0.384]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.053878908935728,"6","avg","sics","tuned"
"1078","(0.384,0.527]",0.0833333333333333,0.0206801394440482,0.402771078616049,0.833333333333333,0.188639545243944,"6","avg","sics","tuned"
"1079","(0.527,0.687]",0.202446543616934,0.0313778635762928,0.554429117882532,2.02446543616934,0.308957284231052,"6","avg","sics","tuned"
"1080","(0.687,1]",0.364220123049732,0.156491764812108,0.655890679127616,3.64220123049732,0.674196647922836,"6","avg","sics","tuned"
"1081","[0,0.274]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","avgll","sics","tuned"
"1082","(0.274,0.377]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","avgll","sics","tuned"
"1083","(0.377,0.575]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","avgll","sics","tuned"
"1084","(0.575,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","avgll","sics","tuned"
"1085","[0,0.384]",0.116593048010255,0.0175593804041924,0.432991990693241,1.2825235281128,0.0524537259840128,"2","avgll","sics","tuned"
"1086","(0.384,0.471]",0.210184234316232,0.0440111680985856,0.552414160048723,2.10184234316232,0.125067885865317,"2","avgll","sics","tuned"
"1087","(0.471,0.781]",0.174855614630718,0.05156828401515,0.497469689007554,1.74855614630718,0.219842685855725,"2","avgll","sics","tuned"
"1088","(0.781,1]",0.303374464908436,0.101709099536906,0.626027179466716,3.03374464908436,0.647228525974421,"2","avgll","sics","tuned"
"1089","[0,0.408]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.0746534889700122,"3","avgll","sics","tuned"
"1090","(0.408,0.483]",0.151483262853151,0.0292036291487736,0.488086674872895,1.51483262853151,0.168459919436225,"3","avgll","sics","tuned"
"1091","(0.483,0.625]",0.202879668785287,0.0565260891033636,0.53158872964538,2.02879668785287,0.243628010155068,"3","avgll","sics","tuned"
"1092","(0.625,1]",0.462303735028229,0.195681086800292,0.750880276552124,4.62303735028229,0.649821579688856,"3","avgll","sics","tuned"
"1093","[0,0.531]",0.144215929056799,0.0354493688620355,0.454805322674911,1.58637521962479,0.0786769158853783,"4","avgll","sics","tuned"
"1094","(0.531,0.532]",0.372968306978359,0.11814122789668,0.704477364839136,3.72968306978359,0.159634624344673,"4","avgll","sics","tuned"
"1095","(0.532,0.534]",0.185924589922077,0.0410039036918942,0.523576631618235,1.85924589922077,0.164919879627264,"4","avgll","sics","tuned"
"1096","(0.534,1]",0.365802914470419,0.118812615568721,0.693587020212868,3.65802914470419,0.583962171167969,"4","avgll","sics","tuned"
"1097","[0,0.314]",0.113728614642729,0.0347473393857108,0.411826559800826,1.25101476107002,0.0717791801070928,"5","avgll","sics","tuned"
"1098","(0.314,0.439]",0.193734887610776,0.0514218336953191,0.524340537635178,1.93734887610776,0.160671245170127,"5","avgll","sics","tuned"
"1099","(0.439,0.648]",0.132974420826197,0.0451930386841094,0.447197752316309,1.32974420826197,0.212653696897138,"5","avgll","sics","tuned"
"1100","(0.648,1]",0.264855882122691,0.0868404441711035,0.587981769515754,2.64855882122691,0.623761631834104,"5","avgll","sics","tuned"
"1101","[0,0.384]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0514555201195124,"6","avgll","sics","tuned"
"1102","(0.384,0.527]",0.0833333333333334,0.0206801394440482,0.402771078616049,0.833333333333333,0.192087027976284,"6","avgll","sics","tuned"
"1103","(0.527,0.687]",0.214135454038623,0.0345799011433995,0.56698287394233,2.14135454038623,0.317641750186433,"6","avgll","sics","tuned"
"1104","(0.687,1]",0.352531212628044,0.150412240669818,0.645610490543191,3.52531212628044,0.677010242329661,"6","avgll","sics","tuned"
"1105","[0,0.274]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0435445157466618,"1","avgtrf","sics","tuned"
"1106","(0.274,0.377]",0.6,0.336778385963454,0.802136635006379,6,0.112362654252784,"1","avgtrf","sics","tuned"
"1107","(0.377,0.575]",0.45,0.274652073252314,0.656743012424315,4.5,0.165564230927801,"1","avgtrf","sics","tuned"
"1108","(0.575,1]",0.533333333333333,0.28120879610688,0.76292629103798,5.33333333333333,0.596746092421679,"1","avgtrf","sics","tuned"
"1109","[0,0.384]",0.12468642035737,0.0204998390220454,0.441686874909693,1.37155062393106,0.0543419517570362,"2","avgtrf","sics","tuned"
"1110","(0.384,0.471]",0.236714125773603,0.0487315207339539,0.584105385823493,2.36714125773603,0.132371624483154,"2","avgtrf","sics","tuned"
"1111","(0.471,0.781]",0.136258903477782,0.0381787025790939,0.457588250203353,1.36258903477782,0.2375644841198,"2","avgtrf","sics","tuned"
"1112","(0.781,1]",0.306538575022176,0.102185381990799,0.629707644678895,3.06538575022176,0.659534811393682,"2","avgtrf","sics","tuned"
"1113","[0,0.408]",0.212121212121212,0.0587088217222834,0.529287809813024,2.33333333333333,0.0741242136935146,"3","avgtrf","sics","tuned"
"1114","(0.408,0.483]",0.149115249731509,0.0285291292425375,0.485495301241615,1.49115249731509,0.167727863198377,"3","avgtrf","sics","tuned"
"1115","(0.483,0.625]",0.204195231630643,0.0572715823038288,0.532686768510278,2.04195231630643,0.244189836705939,"3","avgtrf","sics","tuned"
"1116","(0.625,1]",0.463356185304515,0.19628150373232,0.751738952876974,4.63356185304515,0.650586187201077,"3","avgtrf","sics","tuned"
"1117","[0,0.531]",0.136363636363636,0.0324862061318826,0.44655839908565,1.5,0.0774023945596796,"4","avgtrf","sics","tuned"
"1118","(0.531,0.532]",0.383333333333333,0.122205299352615,0.714759127111024,3.83333333333333,0.157191868693333,"4","avgtrf","sics","tuned"
"1119","(0.532,0.534]",0.183333333333333,0.0404274396983315,0.520605706340506,1.83333333333333,0.162720663323107,"4","avgtrf","sics","tuned"
"1120","(0.534,1]",0.366666666666667,0.119755608899423,0.693878514185024,3.66666666666667,0.582931189189453,"4","avgtrf","sics","tuned"
"1121","[0,0.314]",0.117588474536982,0.0369008488281954,0.415250427619519,1.2934732199068,0.0726008827023976,"5","avgtrf","sics","tuned"
"1122","(0.314,0.439]",0.20733683049767,0.055027688978772,0.539631803257646,2.0733683049767,0.16182919723758,"5","avgtrf","sics","tuned"
"1123","(0.439,0.648]",0.124003497164337,0.0433381065284874,0.436653228208683,1.24003497164337,0.215327870649517,"5","avgtrf","sics","tuned"
"1124","(0.648,1]",0.255979017013979,0.0826743057110611,0.579855878971574,2.55979017013979,0.626099556114334,"5","avgtrf","sics","tuned"
"1125","[0,0.384]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0544055779685324,"6","avgtrf","sics","tuned"
"1126","(0.384,0.527]",0.0833333333333333,0.0206801394440482,0.402771078616049,0.833333333333333,0.187890312440648,"6","avgtrf","sics","tuned"
"1127","(0.527,0.687]",0.199906221937996,0.0306819727571278,0.551700841463232,1.99906221937996,0.307069910956678,"6","avgtrf","sics","tuned"
"1128","(0.687,1]",0.36676044472867,0.157813012594761,0.658124846811555,3.6676044472867,0.673585176484562,"6","avgtrf","sics","tuned"
"1129","[0,0.308]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0331950123148041,"1","avg","silscs","tuned"
"1130","(0.308,0.433]",0.456048245480548,0.279803307881006,0.660058221914005,4.56048245480548,0.0850431375608937,"1","avg","silscs","tuned"
"1131","(0.433,0.7]",0.49542982429443,0.288822039485087,0.704724040696239,4.9542982429443,0.154209972757817,"1","avg","silscs","tuned"
"1132","(0.7,1]",0.648521930225022,0.353941235824967,0.850746157731552,6.48521930225022,0.602361847511728,"1","avg","silscs","tuned"
"1133","[0,0.228]",0.0845903268873928,0.0205886524802461,0.384288125037567,0.930493595761321,0.03072036054877,"2","avg","silscs","tuned"
"1134","(0.228,0.359]",0.0875185879382703,0.0198175896069064,0.40891421052032,0.875185879382703,0.0778559997271181,"2","avg","silscs","tuned"
"1135","(0.359,0.571]",0.0902839737572012,0.0222566939768111,0.41049180449161,0.902839737572012,0.133545314058734,"2","avg","silscs","tuned"
"1136","(0.571,1]",0.545814745395063,0.23153290095781,0.832192186245109,5.45814745395063,0.586409674880386,"2","avg","silscs","tuned"
"1137","[0,0.226]",0.134974659205986,0.0321567744203086,0.444273881086908,1.48472125126585,0.0401915665807861,"3","avg","silscs","tuned"
"1138","(0.226,0.478]",0.239921720064809,0.0641316456031237,0.574985752984934,2.39921720064809,0.122214303468475,"3","avg","silscs","tuned"
"1139","(0.478,0.782]",0.214979829380647,0.080835314512883,0.524880165697848,2.14979829380647,0.23828165491374,"3","avg","silscs","tuned"
"1140","(0.782,1]",0.44662632542796,0.167287005280422,0.758064084224088,4.4662632542796,0.656258918026052,"3","avg","silscs","tuned"
"1141","[0,0.299]",0.168528259334909,0.043967362681453,0.481538650687998,1.853810852684,0.0372185643999458,"4","avg","silscs","tuned"
"1142","(0.299,0.411]",0.121046821722932,0.0121210990742436,0.463637892330448,1.21046821722932,0.095690123494504,"4","avg","silscs","tuned"
"1143","(0.411,0.665]",0.358191007740268,0.122930549221427,0.680943207109478,3.58191007740268,0.164522973605179,"4","avg","silscs","tuned"
"1144","(0.665,1]",0.418714418601734,0.15191716829005,0.734732294723777,4.18714418601734,0.606051414510621,"4","avg","silscs","tuned"
"1145","[0,0.382]",0.113360498923804,0.0329222337952785,0.412866778088643,1.24696548816184,0.0416526629654107,"5","avg","silscs","tuned"
"1146","(0.382,0.515]",0.108029882149518,0.0277952098894309,0.429021687508158,1.08029882149518,0.112798589249463,"5","avg","silscs","tuned"
"1147","(0.515,0.694]",0.167273569034298,0.0426188904348885,0.496708885154944,1.67273569034298,0.202830966779758,"5","avg","silscs","tuned"
"1148","(0.694,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.631685040495706,"5","avg","silscs","tuned"
"1149","[0,0.474]",0.0355324117568576,0.00494661834652037,0.330044411222622,0.390856529325434,0.0650159452145361,"6","avg","silscs","tuned"
"1150","(0.474,0.61]",0.230457173533728,0.0481873521377664,0.577128235594062,2.30457173533728,0.155028543573464,"6","avg","silscs","tuned"
"1151","(0.61,0.823]",0.0580381872678516,0.00962514662941915,0.378683516273764,0.580381872678516,0.259401412035902,"6","avg","silscs","tuned"
"1152","(0.823,1]",0.372418986265877,0.155161578480381,0.668366379317703,3.72418986265877,0.669388813676974,"6","avg","silscs","tuned"
"1153","[0,0.308]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0332081183663876,"1","avgll","silscs","tuned"
"1154","(0.308,0.433]",0.456036063203446,0.279792932348486,0.660051544473284,4.56036063203446,0.0850625156802738,"1","avgll","silscs","tuned"
"1155","(0.433,0.7]",0.495405459740224,0.288815054005922,0.70469703403972,4.95405459740224,0.154236901715219,"1","avgll","silscs","tuned"
"1156","(0.7,1]",0.64855847705633,0.353967635295169,0.850770764701662,6.4855847705633,0.602382504401333,"1","avgll","silscs","tuned"
"1157","[0,0.228]",0.0844326228379454,0.0205530343130686,0.384106018606438,0.928758851217399,0.0307302217292891,"2","avgll","silscs","tuned"
"1158","(0.228,0.359]",0.0880390113014469,0.0200240652856472,0.409421806846431,0.880390113014469,0.0777846174689379,"2","avgll","silscs","tuned"
"1159","(0.359,0.571]",0.0904574482115934,0.022296041708921,0.410684498779776,0.904574482115934,0.133357373381015,"2","avgll","silscs","tuned"
"1160","(0.571,1]",0.545294322031886,0.231050843467195,0.831953016465542,5.45294322031886,0.586302977641366,"2","avgll","silscs","tuned"
"1161","[0,0.226]",0.130335916494008,0.0317258310484134,0.438134439346234,1.43369508143409,0.0381202817482545,"3","avgll","silscs","tuned"
"1162","(0.226,0.478]",0.250126269039925,0.0652852298466623,0.587818795606205,2.50126269039925,0.119858037455291,"3","avgll","silscs","tuned"
"1163","(0.478,0.782]",0.213279185383333,0.0833057431131791,0.520115634982434,2.13279185383333,0.236715660249629,"3","avgll","silscs","tuned"
"1164","(0.782,1]",0.443225037433333,0.164315225355987,0.75629959658095,4.43225037433333,0.654977904542593,"3","avgll","silscs","tuned"
"1165","[0,0.299]",0.167904667866045,0.0439515928673964,0.480661554692023,1.8469513465265,0.0371018402988837,"4","avgll","silscs","tuned"
"1166","(0.299,0.411]",0.125162525417436,0.0124926900301196,0.468981121346502,1.25162525417436,0.0956341737670917,"4","avgll","silscs","tuned"
"1167","(0.411,0.665]",0.355447205277265,0.12129828846297,0.678771522197359,3.55447205277265,0.164444745389958,"4","avgll","silscs","tuned"
"1168","(0.665,1]",0.418028467985983,0.151467638988963,0.734215828455815,4.18028467985983,0.60591241192175,"4","avgll","silscs","tuned"
"1169","[0,0.382]",0.113672671374879,0.0331221712448566,0.413121268029357,1.25039938512367,0.0419635322255311,"5","avgll","silscs","tuned"
"1170","(0.382,0.515]",0.1083732718457,0.0279378154575586,0.42935256884921,1.083732718457,0.113133875095243,"5","avgll","silscs","tuned"
"1171","(0.515,0.694]",0.166586789641933,0.0422056328948703,0.49615787819736,1.66586789641933,0.202087626052046,"5","avgll","silscs","tuned"
"1172","(0.694,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.630917283182334,"5","avgll","silscs","tuned"
"1173","[0,0.474]",0.0501166507732796,0.00558081503627866,0.350286118054916,0.551283158506075,0.0624760378282295,"6","avgll","silscs","tuned"
"1174","(0.474,0.61]",0.211538350816059,0.0439501536608148,0.555402300003973,2.11538350816059,0.152522510810485,"6","avgll","silscs","tuned"
"1175","(0.61,0.823]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.263807043235693,"6","avgll","silscs","tuned"
"1176","(0.823,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.673760570253437,"6","avgll","silscs","tuned"
"1177","[0,0.308]",0.424242424242424,0.260377722713791,0.629946573864134,4.66666666666667,0.0348033583027883,"1","avgtrf","silscs","tuned"
"1178","(0.308,0.433]",0.454553263076593,0.278530045221065,0.659238780992096,4.54553263076593,0.0874211779921469,"1","avgtrf","silscs","tuned"
"1179","(0.433,0.7]",0.492439859486519,0.287964796758868,0.701409842870563,4.92439859486519,0.157514635517721,"1","avgtrf","silscs","tuned"
